book_id,isbn,isbn13,language_code,ratings_count,text_reviews_count
10514,156913216,9780156913218,eng,2021,78
10517,015600125X,9780156001250,eng,218,26
10518,253202175,9780253202178,eng,1035,34
10519,300093047,9780300093049,en-US,994,35
10525,753817985,9780753817988,eng,311,27
10528,025320318X,9780253203182,eng,224,5
10529,3829601867,9783829601863,eng,303,44
10534,1590302257,9781590302255,eng,235924,5869
10536,1580624596,9781580624596,eng,316,12
10537,1402561016,9781402561016,eng,72,22
10539,552998087,9780552998086,eng,729,78
10541,380713810,9780380713813,eng,10836,613
10545,141182806,9780141182803,en-US,1517,235
10546,043977439X,9780439774390,eng,1693,76
10552,1854790471,9781854790477,eng,30,6
10559,1593081480,9781593081485,eng,1149,147
10561,1596009705,9781596009707,eng,54,11
10562,1577658035,9781577658030,eng,1379,56
10563,1853260401,9781853260407,eng,820,92
10566,743289412,9780743289412,eng,59097,2709
10568,881507199,9780881507195,eng,4866,78
10570,385732910,9780385732918,eng,6352,861
10572,553381695,9780553381696,eng,638766,16535
10574,843955848,9780843955842,eng,24611,1970
10575,743555619,9780743555616,eng,3035,167
10579,1416524355,9781416524359,eng,73145,1519
10581,671874756,9780671874759,eng,168,10
10583,1416524347,9781416524342,eng,257466,3768
10585,8497597729,9788497597722,spa,117901,2028
10586,739317369,9780739317365,eng,56,9
10587,074352585X,9780743525855,eng,1369,101
10593,743537009,9780743537001,eng,357,107
10594,836254279,9780836254273,en-US,50,2
10597,1587671166,9781587671166,eng,22,5
10599,055347183X,9780553471830,eng,156,9
10603,307348245,9780307348241,spa,197993,2816
10605,451190750,9780451190758,eng,155020,1513
10606,836269144,9780836269147,eng,53,2
10607,034547063X,9780345470638,eng,46428,1220
10612,1580631606,9781580631600,en-US,6471,44
10613,451170113,9780451170118,en-US,1290,84
10614,450417395,9780450417399,eng,429510,7051
10617,452277752,9780452277755,eng,62529,494
10620,074323359X,9780743233590,spa,129,13
10622,671039725,9780671039721,eng,2707,192
10624,451185978,9780451185976,eng,308,20
10629,2253147699,9782253147695,fre,178403,2088
10631,553562835,9780553562835,eng,14157,610
10638,679776311,9780679776314,eng,6164,142
10639,60005696,9780060005696,eng,25312,1223
10654,393060918,9780393060911,en-US,1502,167
10655,679768092,9780679768098,en-US,235,19
10656,393323528,9780393323528,en-US,1317,106
10662,679751238,9780679751236,eng,1278,74
10663,851115195,9780851115191,eng,93,8
10666,679431489,9780679431480,eng,10,3
10669,375758259,9780375758256,eng,20145,530
10670,1841155047,9781841155043,eng,247,13
10682,553483323,9780553483321,eng,54,2
10686,803725744,9780803725744,eng,60,7
10687,786868996,9780786868995,en-US,675,41
10689,385602057,9780385602051,eng,22,6
10691,857302710X,9788573027105,por,43,3
10698,1593081928,9781593081928,eng,398,63
10701,436205491,9780436205491,eng,48,8
10711,684841258,9780684841250,eng,2992,163
10712,684868199,9780684868196,en-US,1219,67
10713,743239806,9780743239806,eng,106,9
10714,684839741,9780684839745,eng,2631,100
10718,684841215,9780684841212,eng,6166,399
10732,1879794063,9781879794061,eng,61,1
10739,375701966,9780375701962,eng,21634,1660
10750,60745908,9780060745905,en-US,2828,459
10751,61351393,9780061351396,spa,47,10
10756,465003125,9780465003129,en-US,1170,82
10757,752842692,9780752842691,eng,1680,117
10760,1560764988,9781560764984,eng,5,1
10765,1582346178,9781582346175,en-US,11429,979
10767,684854279,9780684854274,eng,155,13
10770,684854287,9780684854281,eng,46,1
10772,1415930686,9781415930687,eng,326,66
10776,99460955,9780099460954,eng,7290,387
10778,684844648,9780684844640,eng,5546,342
10780,393318796,9780393318791,eng,490,35
10783,184195795X,9781841957951,eng,659,85
10785,684839059,9780684839059,en-US,421,33
10787,393318354,9780393318357,eng,279,32
10789,306808900,9780306808906,eng,197,15
10792,345460804,9780345460806,eng,138,8
10796,743564375,9780743564373,eng,290,65
10797,684174693,9780684174693,eng,174,30
10801,140139397,9780140139396,eng,6187,669
10802,140159940,9780140159943,eng,3010,244
10804,143039792,9780143039792,eng,608,59
10805,140154418,9780140154412,eng,2595,350
10806,375759328,9780375759321,eng,1553,113
10808,140247963,9780140247961,eng,88,8
10810,60757086,9780060757083,eng,694,39
10814,1892145022,9781892145024,eng,5379,544
10826,61228745,9780061228742,eng,7,1
10832,140364498,9780140364491,eng,223,22
10836,802135587,9780802135582,eng,15468,548
10846,618537252,9780618537259,en-US,863,121
10853,1585421774,9781585421770,eng,2246,166
10863,375756604,9780375756603,eng,139,17
10867,786888016,9780786888016,eng,13257,1240
10873,786891076,9780786891078,eng,30067,2166
10876,684873176,9780684873176,eng,84,4
10877,743250443,9780743250443,eng,5980,171
10879,1555916228,9781555916220,en-US,1052,36
10880,345377966,9780345377968,eng,2961,116
10884,743264738,9780743264730,eng,113315,2833
10885,684837714,9780684837710,eng,2664,78
10887,743286979,9780743286978,eng,2507,140
10890,385496095,9780385496094,eng,39822,2297
10894,7189958,9780007189953,eng,652,109
10895,743499263,9780743499262,eng,805,36
10897,1401301886,9781401301880,eng,1926,314
10906,821726846,9780821726846,eng,95,4
10907,60744871,9780060744878,eng,21292,756
10908,140230270,9780140230277,eng,39611,2473
10909,074349671X,9780743496711,eng,108646,5039
10910,743422449,9780743422444,eng,42046,2564
10912,425185508,9780425185506,eng,46383,2502
10914,743431014,9780743431019,eng,27590,1838
10915,743418719,9780743418713,eng,67431,3066
10916,61150142,9780061150142,eng,244774,8841
10917,743454537,9780743454537,eng,986711,29652
10920,802142842,9780802142849,eng,208001,4972
10921,1556591403,9781556591402,eng,685,36
10929,1401303277,9781401303273,eng,113593,6830
10932,99486830,9780099486831,eng,180,25
10939,60845988,9780060845988,spa,0,0
10943,399512462,9780399512469,eng,24,2
10951,60739681,9780060739683,eng,1667,57
10964,440242940,9780440242949,eng,673350,34690
10965,385340397,9780385340397,eng,105950,3992
10966,1569715149,9781569715147,eng,126,17
10967,440221668,9780440221661,eng,128901,5294
10968,373638493,9780373638499,eng,5,0
10969,385302312,9780385302319,eng,1088,118
10970,184416411X,9781844164110,eng,54,5
10971,373638523,9780373638529,eng,25,2
10972,373638175,9780373638178,en-US,80,2
10973,373638167,9780373638161,en-US,95,3
10974,375504524,9780375504525,eng,1003,101
10976,1931082898,9781931082891,eng,199,13
10979,679732268,9780679732266,eng,47794,1920
10980,940450852,9780940450851,eng,90,7
10982,679424784,9780679424789,eng,1017,64
10984,394701496,9780394701493,eng,1457,117
10985,394701844,9780394701844,eng,1253,68
10987,385335997,9780385335997,eng,198818,8130
10988,385335989,9780385335980,eng,141771,5455
10989,385324138,9780385324137,eng,11433,478
10990,770429459,9780770429454,eng,32446,1345
10992,99911701,9780099911708,eng,2384,323
10993,345419081,9780345419088,eng,536,60
10996,440506816,9780440506812,eng,183,26
11000,861711769,9780861711765,eng,1103,50
11002,805065377,9780805065374,en-US,8614,242
11003,312985347,9780312985349,eng,91695,1731
11005,9684581149,9789684581142,spa,176,12
11006,517618877,9780517618875,eng,20,3
11012,192839993,9780192839992,eng,91755,3246
11013,571217354,9780571217359,eng,9780,591
11016,141441143,9780141441146,eng,8333,874
11019,393975428,9780393975420,eng,1475,156
11021,679886184,9780679886181,eng,140,8
11022,452287987,9780452287983,eng,3240,130
11026,140437282,9780140437287,eng,8156,366
11027,8420469432,9788420469430,spa,199,5
11031,156029588,9780156029582,eng,12998,589
11033,156029812,9780156029810,eng,3912,209
11036,156029049,9780156029049,eng,7888,366
11037,156260263,9780156260268,eng,1775,47
11038,015640057X,9780156400572,eng,8311,449
11043,804001480,9780804001489,eng,1843,143
11044,156260271,9780156260275,eng,1392,40
11045,140139400,9780140139402,eng,4808,550
11047,1586853333,9781586853334,eng,147,25
11048,786715790,9780786715794,eng,452,36
11062,750244917,9780750244916,eng,0,0
11069,2070536289,9782070536283,fre,0,0
11071,8433920863,9788433920867,spa,387,30
11075,3499158477,9783499158476,ger,27,1
11077,767915305,9780767915304,eng,19422,2077
11089,143037390,9780143037392,eng,4357,707
11095,375708219,9780375708213,eng,4929,369
11101,380818957,9780380818952,en-US,1051,47
11106,071267716X,9780712677165,en-US,186,16
11119,517539497,9780517539491,eng,57,9
11121,393099415,9780393099416,eng,174,9
11130,694524751,9780694524754,eng,202,24
11136,60765453,9780060765453,eng,1131,53
11137,60652926,9780060652920,eng,7665,664
11138,684823780,9780684823782,eng,240060,5828
11149,60652896,9780060652890,eng,116834,4746
11154,800783360,9780800783365,en-US,96,12
11157,312263236,9780312263232,eng,204,28
11159,842331913,9780842331913,eng,28,1
11161,805210539,9780805210538,eng,957,72
11162,674854292,9780674854291,eng,1458,108
11166,809037726,9780809037728,eng,12576,975
11167,805210199,9780805210194,eng,503,36
11168,809023091,9780809023097,eng,7332,465
11174,805210288,9780805210286,eng,954,63
11176,936077492,9780936077499,eng,15,1
11178,936077093,9780936077093,eng,56,5
11184,505522748,9780505522740,eng,225,16
11197,1578569508,9781578569502,eng,506,52
11204,452280672,9780452280670,en-US,726,50
11208,452287073,9780452287075,eng,18032,1144
11222,764586629,9780764586620,eng,22,3
11225,451137094,9780451137098,eng,1120,104
11226,451143426,9780451143426,eng,67,5
11229,014118616X,9780141186160,eng,13010,771
11231,140264922,9780140264920,eng,184,18
11234,141186178,9780141186177,eng,1417,115
11235,014002476X,9780140024760,eng,1846,159
11240,140031766,9780140031768,eng,604,48
11244,6496873,9780006496878,eng,1045,38
11245,000649689X,9780006496892,eng,2043,209
11247,6496903,9780006496908,eng,1114,43
11251,000649692X,9780006496922,en-GB,1493,69
11253,140020039,9780140020038,eng,3682,319
11262,517170779,9780517170779,eng,1066,52
11263,751533939,9780751533934,eng,305,31
11269,751533114,9780751533118,eng,314,14
11277,553563505,9780553563504,en-US,2532,149
11278,312980167,9780312980160,en-US,1067,61
11279,446362662,9780446362665,eng,16116,894
11285,2268041042,9782268041049,fre,1,0
11286,446359203,9780446359207,eng,15742,714
11289,553572989,9780553572988,eng,36728,1229
11290,446364754,9780446364751,eng,5855,264
11295,451025016,9780451025012,eng,61,17
11296,99455447,9780099455448,eng,1444,68
11297,375704027,9780375704024,eng,248676,12203
11298,037571894X,9780375718946,eng,68918,3022
11301,7175191,9780007175192,eng,37851,597
11308,20421907,9780020421900,eng,1756,72
11311,1416905278,9781416905271,eng,4085,181
11313,689840330,9780689840333,eng,27802,507
11317,394239105,9780394239101,eng,34,4
11318,394757645,9780394757643,eng,9606,258
11320,811215806,9780811215800,mul,4494,160
11323,307114635,9780307114631,eng,23,4
11324,140014454,9780140014457,eng,11174,465
11326,1400078474,9781400078479,eng,7580,452
11333,307264882,9780307264886,eng,660,58
11334,140003342X,9781400033423,eng,73894,2763
11337,452287065,9780452287068,eng,132233,5507
11339,292760280,9780292760288,eng,12613,392
11340,679411674,9780679411673,eng,428,54
11341,1400076218,9781400076215,eng,1338,128
11346,452283868,9780452283862,eng,47998,2479
11347,1400033438,9781400033430,eng,3552,361
11349,452263492,9780452263499,eng,457,49
11352,99760010,9780099760016,eng,709,94
11355,2264026219,9782264026217,fre,11,0
11359,1400033446,9781400033447,eng,15795,447
11364,1566915902,9781566915908,eng,12,1
11366,345476093,9780345476098,eng,40927,1671
11371,045121658X,9780451216588,eng,9031,1555
11372,486431673,9780486431673,en-US,249,29
11373,1593080360,9781593080365,en-US,286,37
11376,375753141,9780375753145,eng,21451,778
11377,1931082081,9781931082082,en-US,58,11
11378,2859405461,9782859405465,fre,3840,318
11380,3442726328,9783442726325,ger,314,14
11383,766144739,9780766144736,eng,9,0
11389,451526910,9780451526915,eng,5889,300
11390,965020452,9780965020459,eng,834,54
11399,1418503460,9781418503468,en-US,3,0
11406,898401879,9780898401875,eng,28,3
11413,785264698,9780785264699,en-US,42509,738
11426,842387463,9780842387460,eng,8370,143
11427,842387455,9780842387453,eng,8874,174
11428,1414307640,9781414307640,eng,8158,146
11429,031024756X,9780310247562,eng,10722,354
11430,842382895,9780842382892,eng,13180,288
11431,446579629,9780446579629,eng,718,36
11432,842386882,9780842386883,en-US,12509,271
11433,842356223,9780842356220,eng,25248,859
11434,842387447,9780842387446,eng,9804,172
11436,84386874,9780842386876,eng,12550,201
11437,679722319,9780679722311,eng,18280,772
11439,375703802,9780375703805,eng,1651,107
11441,679748644,9780679748649,eng,4455,232
11449,679723692,9780679723691,eng,21895,894
11463,679760237,9780679760238,eng,2398,175
11464,747574650,9780747574651,eng,7772,826
11466,802136680,9780802136688,eng,22828,1304
11468,679745130,9780679745136,eng,1227,79
11472,312243359,9780312243357,eng,24862,1443
11473,312361750,9780312361754,eng,866,103
11478,067978117X,9780679781172,eng,135,11
11481,375704256,9780375704253,eng,170,31
11482,394577299,9780394577296,eng,14,3
11486,671727796,9780671727796,eng,445206,9643
11492,1576839508,9781576839508,eng,806,61
11494,140189440,9780140189445,eng,6995,378
11499,1400095417,9781400095414,eng,11255,499
11502,449001156,9780449001158,eng,6224,339
11503,044900113X,9780449001134,eng,2222,120
11507,1400031044,9781400031047,eng,32785,2398
11511,2207254410,9782207254417,fre,63,7
11514,2266106341,9782266106344,fre,19,0
11516,220724038X,9782207240380,fre,0,0
11518,2268043185,9782268043180,fre,3,0
11519,2226074740,9782226074744,fre,6,0
11520,3442353920,9783442353927,ger,3,0
11525,761104844,9780761104841,eng,36303,439
11535,380789175,9780380789177,eng,1108,89
11541,067162413X,9780671624132,eng,147,23
11548,671739441,9780671739447,en-GB,9111,231
11549,671743074,9780671743079,eng,4849,228
11550,671769928,9780671769925,eng,3226,143
11551,671731424,9780671731427,eng,8741,326
11552,067176991X,9780671769918,eng,2242,96
11553,671743058,9780671743055,eng,17540,1740
11556,671737767,9780671737764,en-US,5725,147
11557,671741039,9780671741037,eng,46244,2540
11563,042518160X,9780425181607,eng,21063,460
11565,1587671409,9781587671401,eng,291,7
11566,451933028,9780451933027,eng,207869,4570
11570,2226131906,9782226131904,fre,136312,1617
11571,965796930,9780965796934,en-US,252,14
11574,582418178,9780582418172,eng,29670,974
11580,452253802,9780452253803,eng,34392,275
11584,340820462,9780340820469,eng,1118,142
11588,450040186,9780450040184,eng,978535,15105
11594,9506440824,9789506440824,spa,192,9
11597,045052468X,9780450524684,eng,110131,1282
11601,471782475,9780471782476,eng,62,9
11604,671042858,9780671042851,eng,1997,184
11605,743525876,9780743525879,eng,11649,270
11606,453005071,9780453005074,eng,1098,84
11608,060981088X,9780609810880,spa,737,119
11611,9998691567,9789998691568,eng,1436,24
11613,8401321689,9788401321689,spa,64,3
11616,067401829X,9780674018297,eng,54,13
11617,674530802,9780674530805,eng,315,20
11619,674018249,9780674018242,eng,475,39
11621,385487185,9780385487184,eng,77,3
11623,385720254,9780385720250,eng,14009,483
11625,60732601,9780060732608,eng,3737,283
11627,375704469,9780375704468,eng,9140,224
11630,306812991,9780306812996,eng,1516,60
11632,385493916,9780385493918,eng,1163,64
11635,750934220,9780750934220,eng,453,24
11643,807611689,9780807611685,eng,165,16
11648,061873516X,9780618735167,en-US,821,131
11650,99771810,9780099771814,eng,47156,3007
11653,375707212,9780375707216,eng,4996,325
11654,679772596,9780679772590,eng,6993,482
11655,679749047,9780679749042,eng,3192,195
11656,679444599,9780679444596,eng,1512,148
11657,307264653,9780307264657,eng,3490,410
11663,345464567,9780345464569,eng,811,55
11664,449911632,9780449911631,eng,2001,150
11665,878057005,9780878057009,eng,14,2
11666,449911942,9780449911945,eng,13361,395
11668,30420563,9780030420566,eng,92,5
11669,60845309,9780060845308,en-US,132,19
11670,60927542,9780060927547,eng,949,128
11671,60928697,9780060928698,eng,330,36
11672,60975946,9780060975944,eng,467,31
11684,7195303,9780007195305,eng,449,83
11686,375724427,9780375724428,eng,12270,529
11690,1400033888,9781400033881,eng,11930,973
11692,1400078652,9781400078653,eng,6352,425
11693,571164668,9780571164660,eng,6994,431
11695,9707707763,9789707707764,spa,7,0
11697,1929001150,9781929001156,eng,34,4
11698,8466368876,9788466368872,spa,413,45
11701,811211738,9780811211734,eng,2896,46
11702,080215042X,9780802150424,eng,5170,154
11704,674821068,9780674821064,eng,44,6
